building_id,borough,house_number,street,units,units_complete,
699509,4,187-15,TIOGA DRIVE,2,1,
699533,4,189-12,TIOGA DRIVE,1,1,
699658,4,18-79,TROUTMAN STREET,6,2,
700213,4,42-14,UNION STREET,22,22,
700364,4,119-20,UNION TURNPIKE,57,57,
701918,4,57-48,VAN DOREN STREET,5,1,
702373,4,94-34,VAN WYCK EXPRESSWAY SR WEST,4,1,
702388,4,97-10,VAN WYCK EXPRESSWAY SR WEST,35,1,
702646,4,172-01,VICTORIA DRIVE,1,1,
702663,4,83-06,VIETOR AVENUE,87,87,
703047,4,41-15,WARREN STREET,12,1,
703766,4,63-50,WETHEROLE STREET,71,71,
703807,4,65-36,WETHEROLE STREET,65,2,
704156,4,88-10,WHITNEY AVENUE,60,60,
704178,4,92-05,WHITNEY AVENUE,95,2,
704650,4,87-16,WINCHESTER BOULEVARD,48,1,
704772,4,1662,WOODBINE STREET,6,1,
704795,4,1701,WOODBINE STREET,16,1,
704802,4,1708,WOODBINE STREET,6,1,
704811,4,1717,WOODBINE STREET,6,1,
704819,4,1726,WOODBINE STREET,6,2,
704982,4,61-43,WOODBINE STREET,8,8,
705355,4,95-22,WOODHAVEN COURT,2,1,
705422,4,38-33,WOODSIDE AVENUE,4,1,
705471,4,62-10,WOODSIDE AVENUE,63,63,
705668,4,410,WOODWARD AVENUE,6,1,
705780,4,675,WOODWARD AVENUE,4,1,
705810,4,715,WOODWARD AVENUE,3,1,
705829,4,804,WOODWARD AVENUE,6,1,
705856,4,878,WOODWARD AVENUE,6,1,
705872,4,10-15,WYCKOFF AVENUE,6,6,
705923,4,9-03,WYCKOFF AVENUE,4,1,
706052,4,67-12,YELLOWSTONE BOULEVARD,134,1,
706059,4,68-12,YELLOWSTONE BOULEVARD,149,149,
709243,5,43,ANDREWS STREET,2,2,
710404,5,169,ARLINGTON AVENUE,2,2,
710858,5,93,ARNOLD STREET,2,1,
712945,5,70,BARKER STREET,2,2,
712953,5,88,BARKER STREET,2,1,
713801,5,714,BAY STREET,2,2,
714224,5,139,BEACH STREET,2,2,
715935,5,142,BIDWELL AVENUE,2,2,
717645,5,148,BRIGHTON AVENUE,2,1,
717961,5,171,BROAD STREET,2,1,
717962,5,173,BROAD STREET,4,4,
717977,5,209,BROAD STREET,4,1,
717989,5,251,BROAD STREET,3,3,
718042,5,91,BROAD STREET,6,1,
718205,5,115,BROOK STREET,2,2,
718207,5,119,BROOK STREET,2,1,
719522,5,76,BURNSIDE AVENUE,2,1,
720979,5,51,CASSIDY PLACE,2,1,
721057,5,12,CASTLETON AVENUE,4,1,
721191,5,1634,CASTLETON AVENUE,2,2,
721210,5,1660,CASTLETON AVENUE,2,2,
721772,5,146,CEDAR AVENUE,2,2,
722049,5,203,CENTER STREET,3,1,
723077,5,67,CLARK LANE,2,1,
725971,5,115,CORSON AVENUE,2,2,
733031,5,127,EATON PLACE,2,1,
733064,5,205,MILL ROAD,125,1,
734140,5,132,ELM STREET,1,1,
734213,5,77,ELM STREET,2,1,
734220,5,90,ELM STREET,2,1,
735495,5,45,FABER STREET,2,2,
737582,5,2108,FOREST AVENUE,3,1,
738728,5,229B,FREEBORN STREET,1,1,
738734,5,229A,FREEBORN STREET,1,1,
741229,5,113,GRANDVIEW AVENUE,2,2,
741238,5,140,GRANDVIEW AVENUE,2,2,
741382,5,210,GRANITE AVENUE,1,1,
741832,5,135,GREELEY AVENUE,4,1,
742250,5,38 A,GREENTREE LANE,2,1,
743770,5,77,HARRISON AVENUE,2,2,
744561,5,99,HEBERTON AVENUE,3,3,
744858,5,118,HENDRICKS AVENUE,2,2,
744879,5,146,HENDRICKS AVENUE,3,3,
746290,5,236,HOOKER PLACE,2,2,
748378,5,62,INNIS STREET,2,1,
748674,5,375,ISABELLA AVENUE,2,1,
749555,5,369,JERSEY STREET,16,1,
749567,5,411,JERSEY STREET,5,1,
749665,5,264,JEWETT AVENUE,4,2,
749742,5,480,JEWETT AVENUE,2,1,
749980,5,84,JOHN STREET,2,1,
752738,5,124,LAFAYETTE AVENUE,2,1,
757685,5,525,MAGUIRE AVENUE,1,1,
758931,5,40,MAPLE PARKWAY,2,2,
762675,5,86,MONTGOMERY AVENUE,2,2,
763618,5,208,MYRTLE AVENUE,2,2,
765386,5,210,NORTH BURGHER AVENUE,2,1,
765666,5,210,NORTH RAILROAD AVENUE,8,8,
766189,5,270,NORWAY AVENUE,3,3,
768202,5,107,OSGOOD AVENUE,2,2,
768211,5,121,OSGOOD AVENUE,1,1,
768252,5,71,OSGOOD AVENUE,2,2,
768256,5,79,OSGOOD AVENUE,4,1,
769127,5,225,PARK HILL AVENUE,151,151,
770292,5,48,PERRY AVENUE,2,1,
770709,5,53,PINE STREET,2,2,
771339,5,945,POST AVENUE,12,1,
771356,5,979,POST AVENUE,2,2,
772585,5,52,QUINN STREET,2,3,
776566,5,1836,RICHMOND TERRACE,1,1,
776643,5,2172,RICHMOND TERRACE,2,2,
777395,5,14,ROANOKE STREET,2,1,
777517,5,68,ROBIN ROAD,1,2,
778692,5,11,ROSEWOOD PLACE,2,2,
780692,5,41,SENECA STREET,2,1,
780895,5,375,SHARON AVENUE,8,8,
781079,5,42,SHAUGHNESSY LANE,2,2,
783327,5,14,SOUTH STREET,2,2,
783344,5,52,SOUTH STREET,2,2,
784047,5,17,ST MARKS PLACE,3,1,
784312,5,353,ST PAULS AVENUE,4,4,
786365,5,44,TAFT AVENUE,2,2,
787211,5,83,THOMPSON STREET,4,1,
787217,5,89,THOMPSON STREET,4,1,
787574,5,65,TITUS AVENUE,4,1,
789060,5,161,TYSEN STREET,2,1,
789692,5,253,VAN DUZER STREET,2,2,
789863,5,74,VAN DUZER STREET,3,3,
789878,5,78,VAN DUZER STREET,2,1,
790304,5,166,VANDERBILT AVENUE,20,1,
790847,5,200,VICTORY BOULEVARD,17,1,
792175,5,36,WALKER DRIVE,1,1,
793691,5,360,WESTERVELT AVENUE,2,2,
798009,5,175,ZOE STREET,100,2,
803868,1,2010,7 AVENUE,28,1,
803876,1,2070,7 AVENUE,160,2,
803887,1,2569,7 AVENUE,306,3,
803891,1,108,8 AVENUE,12,1,
803946,1,452,9 AVENUE,8,1,
804007,1,2036,AMSTERDAM AVENUE,110,2,
804021,1,408,AUDUBON AVENUE,31,1,
804022,1,412,AUDUBON AVENUE,25,1,
804147,1,4412,BROADWAY,54,54,
804188,1,137,CHRYSTIE STREET,22,2,
804201,1,85,COLUMBIA STREET,322,322,
804205,1,503,COLUMBUS AVENUE,12,1,
804219,1,19,COOPER STREET,21,1,
804313,1,355,EAST 10 STREET,32,2,
804335,1,610,EAST 11 STREET,28,2,
804350,1,240,EAST 13 STREET,29,1,
804361,1,428,EAST 14 STREET,16,1,
804362,1,430,EAST 14 STREET,14,1,
804533,1,346,EAST 81 STREET,8,1,
804535,1,509,EAST 81 STREET,20,1,
804554,1,413,EAST 84 STREET,24,1,
804590,1,230,EAST 89 STREET,10,1,
804592,1,234,EAST 89 STREET,10,1,
804596,1,208,EAST 90 STREET,10,1,
804648,1,334,EAST 108 STREET,118,1,
804664,1,449,EAST 116 STREET,10,10,
804667,1,108,EAST 117 STREET,5,1,
804679,1,158,EAST 119 STREET,45,1,
804763,1,219,EDGECOMBE AVENUE,30,1,
804767,1,180,ELDRIDGE STREET,25,1,
804777,1,15,ESSEX STREET,24,1,
804820,1,1962,1 AVENUE,308,2,
804825,1,2090,1 AVENUE,396,1,
804916,1,13,HAMILTON TERRACE,79,3,
804988,1,720,LENOX AVENUE,312,1,
805008,1,2182,LEXINGTON AVENUE,24,24,
805023,1,65,LUDLOW STREET,16,16,
805028,1,21,MACOMBS PLACE,15,1,
805033,1,1660,MADISON AVENUE,56,56,
805181,1,80,NORTH MOORE STREET,422,1,
805250,1,164,PRINCE STREET,26,26,
805264,1,132,SEAMAN AVENUE,24,1,
805320,1,83,ST MARKS PLACE,8,1,
805329,1,856,ST NICHOLAS AVENUE,25,25,
805337,1,210,STANTON STREET,172,1,
805339,1,53,STANTON STREET,27,1,
805381,1,1457,3 AVENUE,8,1,
805382,1,1578,3 AVENUE,8,8,
805423,1,118,VERMILYEA AVENUE,65,1,
805706,1,424,WEST 56 STREET,11,11,
805729,1,344,WEST 72 STREET,148,1,
805808,1,120,WEST 97 STREET,157,157,
805942,1,514,WEST 134 STREET,15,1,
805969,1,106,WEST 142 STREET,54,1,
805971,1,148,WEST 143 STREET,34,1,
805981,1,101,WEST 147 STREET,312,1,
805982,1,129,WEST 147 STREET,312,1,
805985,1,211,WEST 149 STREET,84,84,
805987,1,557,WEST 149 STREET,20,1,
805990,1,230,WEST 150 STREET,84,2,
805992,1,285,WEST 150 STREET,21,1,
806008,1,500,WEST 188 STREET,56,1,
806012,1,666,WEST 207 STREET,24,4,
806081,1,495,WEST 187 STREET,49,2,
806116,1,450,WEST 57 STREET,10,1,
806126,1,15A,WEST 64 STREET,20,1,
806167,1,2079,8 AVENUE,82,1,
806180,2,1807,CLINTON AVENUE,45,2,
806181,2,790,CONCOURSE VILLAGE WEST,312,1,
806194,2,923,KELLY STREET,20,2,
806205,2,1955,BURKE AVENUE,3,1,
806243,2,1185,ANDERSON AVENUE,37,37,
806244,2,1195,ANDERSON AVENUE,37,3,
806245,2,1191,ANDERSON AVENUE,38,2,
806266,2,2315,BARNES AVENUE,28,1,
806275,2,900,BAYCHESTER AVENUE,207,1,
806284,2,348,BEEKMAN AVENUE,21,1,
806285,2,352,BEEKMAN AVENUE,36,36,
806291,2,120,BENCHLEY PLACE,384,1,
806324,2,946,BRONX PARK SOUTH,54,1,
806335,2,231,BROOK AVENUE,16,1,
806361,2,100,CASALS PLACE,384,1,
806375,2,1259,CLAY AVENUE,53,3,
806393,2,3437,CORSA AVENUE,10,1,
806405,2,2558,CRESTON AVENUE,26,1,
806421,2,370,CYPRESS AVENUE,21,21,
806422,2,1937,DALY AVENUE,31,31,
806425,2,189,DAVIS AVENUE,16,1,
806426,2,665,DAWSON STREET,11,2,
806496,2,331,EAST 146 STREET,21,1,
806548,2,372,EAST 167 STREET,21,21,
806578,2,585,EAST 189 STREET,4,4,
806616,2,440,EAST 138 STREET,36,1,
806651,2,609,EAST 238 STREET,5,1,
806656,2,100,ELGAR PLACE,384,2,
806702,2,2397,GRAND AVENUE,36,36,
806742,2,2201,HAVILAND AVENUE,63,2,
806759,2,2115,HONEYWELL AVENUE,89,2,
806763,2,4160,HUTCHINSON RIV PARKWAY,207,1,
806815,2,130,MARCY PLACE,49,1,
806858,2,3206,OXFORD AVENUE,3,1,
806886,2,20,RICHMAN PLAZA,439,1,
806937,2,2050,SEWARD AVENUE,146,1,
806951,2,985,SIMPSON STREET,59,1,
806963,2,1130,STADIUM AVENUE,65,1,
806973,2,2045,STORY AVENUE,177,1,
807015,2,1928,UNIVERSITY AVENUE,21,21,
807111,2,53,WESTCHESTER SQUARE,3,1,
807115,2,4641,WHITE PLAINS ROAD,3,3,
807117,2,4755,WHITE PLAINS ROAD,41,2,
807175,2,920,PROSPECT AVENUE,69,69,
807479,3,1545,68 STREET,16,16,
807511,3,368,87 STREET,16,16,
807552,3,543,ALABAMA AVENUE,6,6,
807553,3,545,ALABAMA AVENUE,6,1,
807589,3,3320,AVENUE H,90,1,
807590,3,3420,AVENUE H,90,2,
807591,3,3510,AVENUE H,90,1,
807750,3,1700,BEDFORD AVENUE,370,3,
807775,3,952,BERGEN STREET,10,10,
807845,3,390,BRISTOL STREET,4,1,
807859,3,1404,BROOKLYN AVENUE,40,40,
807861,3,1408,BROOKLYN AVENUE,42,2,
807862,3,1410,BROOKLYN AVENUE,42,42,
807865,3,1416,BROOKLYN AVENUE,42,2,
807866,3,1418,BROOKLYN AVENUE,42,1,
807867,3,1420,BROOKLYN AVENUE,42,1,
807868,3,1421,BROOKLYN AVENUE,48,1,
807869,3,1425,BROOKLYN AVENUE,48,1,
807901,3,1710,CARROLL STREET,125,125,
807909,3,110,CATON AVENUE,74,74,
807962,3,155,CLINTON AVENUE,6,1,
808010,3,3250,CONEY ISLAND AVENUE,88,88,
808021,3,26,COVERT STREET,8,8,
808025,3,245,COZINE AVENUE,63,1,
808113,3,252,DUMONT AVENUE,6,1,
808150,3,918,EAST 15 STREET,20,1,
808176,3,265,EAST 92 STREET,4,4,
808204,3,950,EAST 14 STREET ,87,87,
808216,3,712,EAST 27 STREET,59,1,
808231,3,80,EAST 93 STREET,109,1,
808237,3,1848,EASTERN PARKWAY,22,2,
808252,3,790,ELDERT LANE,294,294,
808283,3,743,FENIMORE STREET,93,93,
808308,3,3103,FOSTER AVENUE,42,42,
808309,3,3301,FOSTER AVENUE,41,3,
808312,3,3401,FOSTER AVENUE,42,42,
808315,3,3501,FOSTER AVENUE,42,1,
808316,3,3503,FOSTER AVENUE,42,1,
808361,3,1711,FULTON STREET,287,287,
808391,3,477,GATES AVENUE,19,1,
808411,3,1475,GENEVA LOOP,132,1,
808434,3,157,GRAHAM AVENUE,90,1,
808468,3,120,GROVE STREET,16,1,
808678,3,686,LAFAYETTE AVENUE,51,1,
808686,3,31,LEONARD STREET,387,1,
808705,3,765,LINCOLN AVENUE,294,6,
808727,3,255,LINDEN STREET,8,2,
808729,3,259,LINDEN STREET,8,1,
808806,3,11,MC KEEVER PLACE,124,2,
808844,3,621,METROPOLITAN AVENUE,22,22,
808849,3,828,MIDWOOD STREET,48,1,
808871,3,220,MONTGOMERY STREET,165,1,
808934,3,413A,NEW JERSEY AVENUE,4,2,
808943,3,37,NEW LOTS AVENUE,150,1,
808947,3,1350,NEW YORK AVENUE,42,42,
808949,3,1352,NEW YORK AVENUE,42,1,
808951,3,1354,NEW YORK AVENUE,42,1,
808953,3,1356,NEW YORK AVENUE,42,4,
808954,3,1358,NEW YORK AVENUE,42,3,
808955,3,1360,NEW YORK AVENUE,42,1,
808956,3,1362,NEW YORK AVENUE,42,42,
808957,3,1364,NEW YORK AVENUE,42,1,
808963,3,1405,NEW YORK AVENUE,42,1,
808964,3,1406,NEW YORK AVENUE,42,42,
808965,3,1407,NEW YORK AVENUE,42,42,
808967,3,1409,NEW YORK AVENUE,42,1,
808968,3,1410,NEW YORK AVENUE,42,2,
808973,3,1415,NEW YORK AVENUE,42,42,
808975,3,1417,NEW YORK AVENUE,42,42,
808976,3,1419,NEW YORK AVENUE,42,42,
808982,3,3104,NEWKIRK AVENUE,42,2,
809072,3,3100,OCEAN PARKWAY,162,2,
809100,3,322,OVINGTON AVENUE,6,6,
809170,3,1800,PITKIN AVENUE,52,1,
809178,3,2270,PLUMB 1 STREET,48,48,
809200,3,275,PRESIDENT STREET,6,1,
809236,3,799,PUTNAM AVENUE,16,1,
809289,3,273,ROCHESTER AVENUE,16,16,
809307,3,325,ROEBLING STREET,120,120,
809735,3,50,VANDALIA AVENUE,156,1,
809803,3,2823,WEST 12 STREET,314,1,
809817,3,2970,WEST 24 STREET,120,1,
809864,3,2730,WEST 33 STREET,200,1,
809911,3,80,WINTHROP STREET,144,1,
809922,3,185,WORTMAN AVENUE,194,1,
809940,3,19,WYCKOFF STREET,20,1,
809968,3,6821,13 AVENUE,15,1,
810076,3,49,SOUTH 9 STREET,3,3,
810120,3,1843,OCEAN PARKWAY,4,4,
810286,4,44-74,21 STREET,20,1,
810318,4,24-10,29 STREET,9,9,
810320,4,24-30,29 STREET,9,1,
810350,4,21-27,33 STREET,39,4,
810352,4,21-47,33 STREET,39,2,
810353,4,21-57,33 STREET,39,2,
810355,4,21-77,33 STREET,36,1,
810374,4,21-06,35 STREET,39,1,
810377,4,21-38,35 STREET,39,1,
810539,4,37-26,65 STREET,39,1,
810617,4,147-27,72 ROAD,12,1,
810645,4,150-42,75 AVENUE,12,1,
810653,4,147-39,75 ROAD,9,9,
810754,4,34-33,90 STREET,53,1,
810760,4,34-46,91 STREET,54,1,
810773,4,101-07,98 STREET,5,1,
810810,4,83-43,118 STREET,90,90,
810848,4,170-20,130 AVENUE,293,293,
810887,4,73-05,150 STREET,12,1,
810906,4,78-17,153 AVENUE,3,1,
811027,4,71-12,164 STREET,3,1,
811075,4,91-15,196 STREET,20,1,
811148,4,54-15,ALMEDA AVENUE,53,1,
811175,4,86-10,ATLANTIC AVENUE,6,1,
811186,4,120,BEACH 19 STREET,301,2,
811199,4,325,BEACH 57 STREET,57,1,
811202,4,320,BEACH 59 STREET,57,1,
811203,4,7800,SHORE FRONT PARKWAY,276,2,
811234,4,10-08,BAY 30 STREET,20,20,
811253,4,141,BEACH 56 PLACE,217,2,
811258,4,146,BEACH 59 STREET,103,3,
811268,4,8200,SHORE FRONT PARKWAY,231,231,
811281,4,73-50,BELL BOULEVARD,42,42,
811351,4,20-05,CORNAGA AVENUE,7,1,
811352,4,20-15,CORNAGA AVENUE,20,1,
811517,4,10-01,HARTMAN LANE,29,1,
811552,4,153-23,HORACE HARDING EXPRESSWAY,6,6,
811681,4,109-25,MERRICK BOULEVARD,67,67,
811858,4,57-07,SHORE FRONT PARKWAY,198,1,
811866,4,120-02,SUTPHIN BOULEVARD,64,1,
811909,4,45-42,VERNON BOULEVARD,6,1,
811953,4,11-44,WELLING COURT,6,6,
812047,4,134-25,166 PLACE,293,1,
812107,4,43-08,40 STREET,71,2,
812128,4,44-14,47 AVENUE,21,21,
812216,4,19-49A,80 STREET,4,4,
812228,4,97-38,86 STREET,5,1,
812290,4,95-15A,ROCKAWAY BEACH BOULEVARD,2,1,
812478,5,35,HOLLAND AVENUE,122,122,
812479,5,55,HOLLAND AVENUE,122,122,
812480,5,65,HOLLAND AVENUE,122,122,
812535,5,160,PARKHILL AVENUE,132,1,
812536,5,180,PARKHILL AVENUE,140,1,
812539,5,280,PARKHILL AVENUE,137,137,
813305,3,2051        ,EAST 58 STREET,2,2,
814373,2,16A,EARHART LANE,2,1,
814540,3,79          ,VISITATION PLACE,2,1,
814541,3,85          ,VISITATION PLACE,2,1,
814727,4,183-14,140 AVENUE,2,2,
815025,4,22-45,DIX AVENUE,30,30,
815027,4,22-59,DIX AVENUE,17,1,
815232,4,22-29,DIX AVENUE,27,27,
815255,4,183-22,140 AVENUE,2,2,
815837,1,400,CHAMBERS STREET,395,1,
816532,5,36,BETTY COURT,1,1,
817281,3,1426,LORING AVENUE,214,1,
817933,3,551,LIBERTY AVENUE,2,2,
818286,3,579,GRAND AVENUE,3,1,
818370,4,146-04,FARMERS BOULEVARD,5,1,
818392,2,3333,BRUNER AVENUE,23,1,
818485,2,782,PELHAM PARKWAY SOUTH,85,85,
819274,2,1439,VYSE AVENUE,3,1,
819350,2,3103,3 AVENUE,61,1,
819855,4,115-28,BEDELL STREET,2,2,
820329,3,2036,PACIFIC STREET,2,2,
820815,2,1314,MERRIAM AVENUE,98,3,
820902,5,16,SANDRA LANE,16,1,
821243,4,146-29,GUY R BREWER BOULEVARD,2,2,
821319,4,92-22,HOLLAND AVENUE,3,3,
821329,4,92-04,HOLLAND AVENUE,3,1,
821517,3,575,GRAND AVENUE,3,1,
821709,3,577,GRAND AVENUE,3,1,
821713,3,585,GRAND AVENUE,3,1,
822072,4,29-18,MARTIN COURT,2,1,
822324,3,548,ELTON STREET,2,2,
822503,4,110-41,15 AVENUE,3,3,
822663,2,445,EAST 171 STREET,46,1,
822952,3,411,ST MARKS AVENUE,3,1,
822955,3,405,ST MARKS AVENUE,3,1,
823290,3,285,LINCOLN PLACE,29,1,
823928,3,1742,NOSTRAND AVENUE,4,2,
824021,3,275,PARK AVENUE,125,125,
825340,3,2150,85 STREET,3,1,
826691,2,1971,WEBSTER AVENUE,69,1,
831786,4,183-25,141 AVENUE,2,2,
831979,2,3815,PUTNAM AVENUE WEST,90,1,
832306,2,3300,PALMER AVENUE,135,1,
832524,3,2809,CORTELYOU ROAD,2,1,
832582,2,2159,BELMONT AVENUE,3,3,
833238,2,1945,VYSE AVENUE,46,2,
834939,2,3059,OLINVILLE AVENUE,8,1,
835248,1,239,EAST 121 STREET,64,1,
835312,3,621,WILLOUGHBY AVENUE,3,3,
835345,3,5737,KINGS HIGHWAY,10,1,
835531,4,33-39,UNION STREET,3,3,
836160,5,72,SOUTH AVENUE,2,2,
836669,3,2204,FULTON STREET,4,1,
837137,2,774,EAST 213 STREET,3,3,
837585,3,1260,GATES AVENUE,12,1,
837769,3,127,BLAKE AVENUE,4,4,
838561,3,500,RALPH AVENUE,2,2,
838892,1,58,EAST 117 STREET,54,1,
839390,2,194,BROWN PLACE,15,1,
840372,2,931,EAST 216 STREET,3,1,
840411,2,2526,HOLLAND AVENUE,8,1,
840423,2,1981,SOUTHERN BOULEVARD,4,4,
840528,2,2523,BARNES AVENUE,7,1,
840747,2,1632,HUTCH RIVER PARKWAY EAST,44,2,
841071,2,3920,MURDOCK AVENUE,3,1,
841293,4,88-60,53 AVENUE,3,1,
841910,3,450,CARLTON AVENUE,3,3,
842605,2,2008,BATHGATE AVENUE,2,2,
843022,3,2104,STRAUSS STREET,3,3,
843738,4,183-18,140 AVENUE,2,2,
844218,1,503,WEST 133 STREET,41,3,
844746,2,2382,WEBSTER AVENUE,8,1,
845250,4,99-65,64 ROAD,66,66,
845923,1,59,EAST 119 STREET,3,1,
846142,2,740,CRANFORD AVENUE,56,1,
847376,1,221,WEST 152 STREET,85,85,
847545,4,150-17,125 STREET,2,3,
847618,3,2022,UNION STREET,4,4,
847734,2,1879,BELMONT AVENUE,3,3,
847877,2,600,CONCORD AVENUE,83,1,
848175,2,1022,REV JAMES A POLITE AVENUE,68,2,
848696,2,766,UNION AVENUE,8,1,
848968,4,102-00,SHORE FRONT PARKWAY,216,1,
849190,3,911,GATES AVENUE,3,3,
849193,3,195,MACON STREET,3,3,
852144,3,518,LOUISIANA AVENUE,2,2,
853736,4,21-05,30 DRIVE,99,99,
853821,2,3214,OLINVILLE AVENUE,8,1,
853891,4,229,BEACH 31 STREET,3,3,
854784,2,2529B,GRAND AVENUE,3,3,
855643,3,1507,PARK PLACE,3,3,
855650,3,1050,VERMONT STREET,4,1,
855653,3,156,COZINE AVENUE,4,1,
855782,1,325,EAST 115 STREET,37,1,
856094,2,1210,COLLEGE AVENUE,3,3,
857162,2,726,GARDEN STREET,3,3,
858560,2,950,JENNINGS STREET,84,2,
859477,5,31,SLAIGHT STREET,20,2,
863074,3,242,MAC DOUGAL STREET,3,1,
863703,1,75,EAST 116 STREET,76,1,
863909,4,31-03,LEWMAY ROAD,3,3,
864860,2,1011,WASHINGTON AVENUE,135,2,
864865,3,295,BROADWAY,4,1,
866098,1,223,EAST 117 STREET,74,3,
866751,2,724,EAST 217 STREET,8,1,
866752,2,722,EAST 217 STREET,8,8,
867062,3,313,THOMAS S BOYLAND STREET,3,1,
867310,5,20,CAROLINE STREET,2,2,
867379,4,189,BEACH 29 STREET,3,3,
867521,4,43-10,48 STREET,9,1,
867921,1,734,EAST 5 STREET,48,1,
868297,1,1429,5 AVENUE,42,1,
868398,4,151,BEACH 27 STREET,2,2,
869184,2,1317,BOSTON ROAD,10,1,
869773,3,542,HINSDALE STREET,3,3,
869832,3,1568,PROSPECT PLACE,3,1,
870076,4,115-36,172 STREET,2,2,
870433,1,1652,PARK AVENUE,60,1,
871098,2,1212,UNIVERSITY AVENUE,54,54,
871302,5,4,LUDWIG LANE,2,1,
871553,2,951,HOE AVENUE,164,1,
871616,4,32-06,100 STREET,2,2,
871632,2,633,EAST 229 STREET,8,1,
871701,2,40,WEST MOSHOLU PARKWAY SOUTH,415,1,
871732,2,941,HOE AVENUE,136,2,
871762,2,4646,PARK AVENUE,70,2,
872240,2,871,ELTON AVENUE,110,110,
872372,3,1145,45 STREET,3,1,
872887,4,149,BEACH 26 STREET,3,4,
872889,4,147,BEACH 26 STREET,3,3,
873183,1,91,EAST 116 STREET,14,1,
873218,4,35-22,108 STREET,0,1,
873651,2,1514,SEDGWICK AVENUE,96,1,
873762,2,776,EAST 213 STREET,3,3,
874098,3,264,KOSCIUSZKO STREET,3,3,
874365,2,685,EAST 219 STREET,3,3,
874503,2,303,EAST 158 STREET,167,2,
874955,2,881,EAST 162 STREET,86,1,
874961,2,1904,VYSE AVENUE,96,1,
875096,4,85-32,168 PLACE,2,3,
875204,2,712,EAST 219 STREET,3,1,
875382,1,228,NAGLE AVENUE,100,1,
875538,4,101-14,101 AVENUE,3,3,
875658,2,1090,FRANKLIN AVENUE,60,1,
875672,3,9427,KINGS HIGHWAY,48,1,
875705,4,99,BEACH 31 STREET,4,1,
877087,2,3632,EASTCHESTER ROAD,3,2,
877283,3,233,CENTRAL AVENUE,2,2,
877371,3,774,LINCOLN AVENUE,2,2,
877611,4,30-07,SEAGIRT AVENUE,3,3,
878031,2,772,EAST 168 STREET,60,1,
878820,4,92-10,175 STREET,4,1,
878898,4,21-31,NAMEOKE AVENUE,3,3,
879125,2,1616,GRAND AVENUE,44,1,
879146,4,74-14,91 AVENUE,3,3,
879418,4,145-44,ARLINGTON TERRACE,2,1,
879748,2,3632,OLINVILLE AVENUE,6,6,
879755,2,3634,OLINVILLE AVENUE,6,2,
879772,2,675,MORRIS AVENUE,137,1,
879849,2,2732,KINGSBRIDGE TERRACE,3,3,
880031,2,721,EAST 216 STREET,3,3,
880108,4,215,BEACH 96 STREET,3,3,
880250,3,218,MIDDLETON STREET,18,18,
880383,3,57,CHESTER STREET,3,2,
880492,3,315,SEIGEL STREET,51,1,
880707,4,103-10,97 AVENUE,3,1,
881108,2,983,BOSTON ROAD,3,1,
881178,3,1943,ATLANTIC AVENUE,2,2,
881288,4,92-08,175 STREET,4,1,
881506,3,771,DREW STREET,3,3,
882387,3,1076,BROADWAY,5,1,
882450,1,290,EAST 3 STREET,53,1,
882526,2,406,EAST 161 STREET,88,2,
882566,5,46,WINEGAR LANE,1,1,
882632,3,760,WORTMAN AVENUE,2,2,
882870,4,79-33,153 STREET,2,2,
882986,4,168-66,93 AVENUE,4,4,
883313,3,28,KANE PLACE,3,3,
883794,3,2324,PITKIN AVENUE,57,1,
883806,2,3121,VILLA AVENUE,111,1,
884389,2,1426,VYSE AVENUE,3,1,
884474,4,168-64,93 AVENUE,4,2,
884479,4,193-13,LINDEN BOULEVARD,3,2,
884561,4,89-14,SOUTH CONDUIT AVENUE,6,6,
884951,4,128,BEACH 31 STREET,3,1,
886174,3,1547,EAST NEW YORK AVENUE,8,8,
886236,4,203,BEACH 28 STREET,3,3,
886313,3,179,MONROE STREET,8,1,
886349,3,73,COOPER STREET,3,1,
886351,1,150,WEST 111 STREET,18,18,
886970,2,1061,HALL PLACE,21,2,
887032,2,802,EAST 215 STREET,3,3,
887135,2,832,SOUTH OAK DRIVE,2,1,
887258,5,22,RUMPLER COURT,1,1,
887298,4,634,GRASSMERE TERRACE,3,1,
887401,2,2306,BEAUMONT AVENUE,2,2,
887440,3,1198,DECATUR STREET,3,1,
887477,1,29,EAST 2 STREET,54,1,
887619,3,283,POWELL STREET,3,3,
888440,2,1349,FRANKLIN AVENUE,16,1,
888772,3,45,MALTA STREET,32,32,
888815,4,107-55,77 STREET,3,1,
888953,2,1530,JESUP AVENUE,75,1,
889508,4,84-23,LANDER STREET,9,9,
889734,3,898,ROGERS AVENUE,2,1,
889858,4,70-05,67 PLACE,3,3,
889970,3,497,MAPLE STREET,3,1,
890028,2,1209,NELSON AVENUE,28,1,
890492,3,15,DWIGHT STREET,2,1,
890528,3,139,ALBANY AVENUE,3,1,
890979,2,2324,BEAUMONT AVENUE,16,16,
891033,3,2037,STRAUSS STREET,3,3,
891096,3,508,THATFORD AVENUE,3,3,
891329,3,184,MILFORD STREET,3,1,
891490,2,1051,SUMMIT AVENUE,3,1,
891491,2,1047,SUMMIT AVENUE,3,1,
891507,3,957,UTICA AVENUE,18,18,
891641,2,709,ST OUEN STREET,2,1,
891720,3,2459,LINDEN BOULEVARD,2,2,
892061,4,175-07,140 AVENUE,2,2,
